Loyalty#,First Name,Last Name,Customer Name,Latitude,Longitude,Postal code,Income,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,log_CLV,relation_inc_clv,Months_Enrolled,Is_Active,Total_Flights,Total_Flights_With_Companions,Total_DistanceKM,Total_Points_Accumulated,Total_Points_Redeemed,Flights_Variance,Did_Travel,Solo_Travels,Only_Travel_With_Companions,Recency,Distance_Per_Flight,Winter_Flights,Spring_Flights,Summer_Flights,Autumn_Flights,Total_Flights_With_Companions_Ratio,Winter_Flights_Ratio,Spring_Flights_Ratio,Summer_Flights_Ratio,Autumn_Flights_Ratio,Frequency,Country_Canada,Province or State_Alberta,Province or State_British Columbia,Province or State_Manitoba,Province or State_New Brunswick,Province or State_Newfoundland,Province or State_Nova Scotia,Province or State_Ontario,Province or State_Prince Edward Island,Province or State_Quebec,Province or State_Saskatchewan,Province or State_Yukon,City_Banff,City_Calgary,City_Charlottetown,City_Dawson Creek,City_Edmonton,City_Fredericton,City_Halifax,City_Hull,City_Kelowna,City_Kingston,City_London,City_Moncton,City_Montreal,City_Ottawa,City_Peace River,City_Quebec City,City_Regina,City_St. John's,City_Sudbury,City_Thunder Bay,City_Toronto,City_Tremblant,City_Trenton,City_Vancouver,City_Victoria,City_West Vancouver,City_Whistler,City_Whitehorse,City_Winnipeg,Gender_female,Gender_male,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Location Code_Rural,Location Code_Suburban,Location Code_Urban,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,LoyaltyStatus_Aurora,LoyaltyStatus_Nova,LoyaltyStatus_Star,EnrollmentType_2021 Promotion,EnrollmentType_Standard,Income_Bins_High,Income_Bins_Low,Income_Bins_Medium,Preferred_Season_Autumn_Flights,Preferred_Season_Non_Travel,Preferred_Season_Spring_Flights,Preferred_Season_Summer_Flights,Preferred_Season_Winter_Flights,CLV_Bins_High,CLV_Bins_Low,CLV_Bins_Medium
870045,Ima,Laface,Ima Laface,0.03767991951405314,0.676108482215798,P2T 6G3,0.3947650053510167,2019-02-19,2021-12-31,0.06583928801019137,0.31729503124907943,0.05268420427091346,0.6805555555555556,1.0,0.29693486590038315,0.34285714285714286,0.2869501882274036,0.2869311098739999,0.0,0.434477403815681,1.0,0.2702020202020202,0.0,0.0,0.044143879689497276,0.4507042253521127,0.27329192546583847,0.10697674418604651,0.1643835616438356,0.3096774193548387,0.4129032258064516,0.2838709677419355,0.14838709677419354,0.15483870967741936,0.017203107658157604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
665533,Ira,Nesbitt,Ira Nesbitt,0.3550807543234584,0.14495363380632398,V5R 1W3,0.6866704673888039,2017-05-29,2018-01-29,0.06586373579368324,0.3173668020820486,0.030295470173684263,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
166829,Grisel,Tinnel,Grisel Tinnel,0.3550807543234584,0.14495363380632398,V6E 3D9,0.33323331432972264,2020-06-20,2021-12-31,0.06588079647712716,0.3174168762930707,0.062438477328857316,0.5694444444444444,1.0,0.20498084291187738,0.15,0.17106896660865273,0.17105544153028346,0.0,0.43295620206629903,1.0,0.21717171717171718,0.0,0.01,0.03812265491844813,0.14084507042253522,0.08695652173913043,0.20465116279069767,0.19863013698630136,0.19626168224299065,0.18691588785046728,0.1308411214953271,0.411214953271028,0.27102803738317754,0.022431865828092243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
915164,Erline,Grosz,Erline Grosz,0.03767991951405314,0.676108482215798,P1W 1K4,0.33323331432972264,2018-09-08,2019-05-08,0.06588079647712716,0.3174168762930707,0.062438477328857316,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
508795,Bettye,Gerringer,Bettye Gerringer,0.06293343400842488,0.6980514440702621,K8V 4B2,0.41050799651933867,2021-01-25,2021-12-31,0.06588220354380298,0.31742100574079624,0.05068567689957268,0.5208333333333333,1.0,0.07662835249042145,0.12857142857142856,0.1134097717604677,0.11340576012893332,0.04732860598246803,0.20168599860556505,1.0,0.05555555555555556,0.0,0.01,0.06760614441705791,0.04225352112676056,0.0,0.14883720930232558,0.0136986301369863,0.45,0.15,0.0,0.8,0.05,0.0137221269296741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
327638,Jacklyn,Diebold,Jacklyn Diebold,0.03767991951405314,0.676108482215798,M1R 4K3,0.5037557135855812,2021-07-29,2021-12-31,0.06591034487731873,0.3175035824075687,0.04131521251363233,0.47916666666666663,1.0,0.09578544061302681,0.09999999999999999,0.04258914541440676,0.04257736921015442,0.1145289821135703,0.3460100145781835,1.0,0.09090909090909091,0.0,0.0,0.020310686606912813,0.11971830985915494,0.0,0.06976744186046512,0.1232876712328767,0.28,0.34,0.0,0.3,0.36,0.03773584905660377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899592,Cortney,Nawda,Cortney Nawda,0.3550807543234584,0.14495363380632398,V5R 1W3,0.39848571228533425,2017-05-28,2021-12-31,0.06592652614409031,0.3175510533960484,0.05223817432878847,0.8263888888888888,1.0,0.29310344827586204,0.2857142857142857,0.2690407349364768,0.269025662046053,0.25710250490825376,0.4442384483742156,1.0,0.28535353535353536,0.0,0.0,0.041929751985629225,0.3380281690140845,0.16149068322981366,0.19069767441860463,0.2602739726027397,0.26143790849673204,0.3137254901960784,0.16993464052287582,0.2679738562091503,0.24836601307189543,0.010497427101200685,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
179075,Vallie,Greczkowski,Vallie Greczkowski,0.14189944398662568,0.7467379694288839,H2T 9K8,0.5484442043988358,2016-02-23,2021-12-31,0.06594112446085162,0.3175938738482911,0.037960517919599916,0.9305555555555556,1.0,0.3908045977011494,0.22857142857142856,0.3313042314996736,0.3312717292102271,0.0,0.5476326297775242,1.0,0.43434343434343436,0.0,0.0,0.038725095649133005,0.528169014084507,0.32298136645962733,0.2372093023255814,0.1780821917808219,0.1568627450980392,0.36764705882352944,0.2549019607843137,0.25,0.12745098039215685,0.010997304582210243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
216661,Bennie,Sees,Bennie Sees,0.40208005473982533,0.14693774291158257,V6T 1Y8,0.5484442043988358,2021-04-04,2021-12-31,0.06594112446085162,0.3175938738482911,0.037960517919599916,0.5,1.0,0.36590038314176243,0.22857142857142856,0.3557173290938301,0.3557085760786913,0.08426218247868193,0.44199859065132047,1.0,0.40151515151515155,0.0,0.0,0.044408626294221626,0.4225352112676056,0.22981366459627328,0.21395348837209302,0.3287671232876712,0.16753926701570682,0.31413612565445026,0.193717277486911,0.24083769633507854,0.2513089005235602,0.0900943396226415,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
345908,Almeta,Brossman,Almeta Brossman,0.3550807543234584,0.14495363380632398,V5R 1W3,0.16174073073884038,2020-09-27,2021-12-31,0.06603909147815346,0.3178810724928045,0.12884670888151875,0.548611111111111,1.0,0.24712643678160917,0.29285714285714287,0.22786823154212985,0.22784410753406167,0.15588320100791384,0.6267826583000573,1.0,0.22222222222222224,0.0,0.0,0.04212013507461668,0.36619718309859156,0.05590062111801242,0.16279069767441862,0.22602739726027396,0.3178294573643411,0.40310077519379844,0.06976744186046512,0.2713178294573643,0.2558139534883721,0.03245283018867924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
312867,Leonie,Pavelka,Leonie Pavelka,0.13738000291380414,0.7208717348149895,K1G 4Z0,0.0,2016-10-30,2021-12-31,0.06607198166170003,0.3179774294250661,0.0,0.875,1.0,0.2854406130268199,0.35714285714285715,0.42911344218766634,0.42910805862785156,0.08765617797172039,0.4091137881279152,1.0,0.25,0.0,0.0,0.06867229072277423,0.4014084507042254,0.16770186335403725,0.12558139534883722,0.2602739726027397,0.33557046979865773,0.3825503355704698,0.18120805369127516,0.18120805369127516,0.2550335570469799,0.009068776628119295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
927026,Macy,Reven,Macy Reven,0.14189944398662568,0.7467379694288839,H2Y 2W2,0.989357978015823,2017-12-16,2021-12-31,0.06612650549538684,0.31813709535158585,0.02108244346639678,0.7777777777777777,1.0,0.611111111111111,0.5142857142857142,0.6904726592871236,0.6904500930973497,0.4738553988954822,0.40642177652826544,1.0,0.6237373737373738,0.0,0.0,0.051612094895415656,0.3873239436619718,0.7391304347826086,0.31627906976744186,0.5273972602739726,0.22570532915360503,0.1724137931034483,0.3730407523510972,0.21316614420062696,0.2413793103448276,0.025078616352201256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
834453,Norberto,Kamb,Norberto Kamb,0.3550807543234584,0.14495363380632398,V6E 3Z3,0.23554475350316562,2015-06-12,2021-12-31,0.06612861609540055,0.31814327420946276,0.08855440730789826,0.986111111111111,1.0,0.2950191570881226,0.45,0.44691857172267785,0.4468996033858764,0.2730127770706954,0.35779932813589405,1.0,0.2297979797979798,0.0,0.0,0.06919956509880286,0.19014084507042253,0.40372670807453415,0.2372093023255814,0.07534246575342465,0.4090909090909091,0.17532467532467533,0.42207792207792205,0.33116883116883117,0.07142857142857142,0.00745041122399613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
766262,Elvis,Osegueda,Elvis Osegueda,0.14189944398662568,0.7467379694288839,H2T 2J6,0.5239895580160231,2021-07-21,2021-12-31,0.06615200857888553,0.31821174777840167,0.039816498256670746,0.47916666666666663,1.0,0.07279693486590037,0.03571428571428571,0.057967098142453856,0.05795571819711046,0.11351886440730885,0.2543576091779172,1.0,0.08333333333333334,0.0,0.0,0.03637421647017994,0.09859154929577466,0.0,0.05116279069767442,0.08904109589041095,0.13157894736842105,0.3684210526315789,0.0,0.2894736842105263,0.34210526315789475,0.028679245283018868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
270304,Jeanelle,Foree,Jeanelle Foree,0.03767991951405314,0.676108482215798,P1J 8T7,0.6940018603534672,2016-10-05,2021-12-31,0.06615376741223025,0.31821689551667154,0.030063028909568815,0.875,1.0,0.318007662835249,0.5785714285714285,0.3273000543420628,0.3272573871783398,0.18635569733934998,0.4270140077327757,1.0,0.21464646464646467,0.0,0.01,0.04701470041762391,0.22535211267605634,0.2546583850931677,0.2651162790697674,0.2465753424657534,0.4879518072289157,0.1927710843373494,0.2469879518072289,0.3433734939759036,0.21686746987951808,0.0101034692635423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
682521,Sherley,Bervig,Sherley Bervig,0.3550807543234584,0.14495363380632398,V1E 4R6,0.5959732349146338,2019-12-19,2020-08-19,0.06616942102899842,0.3182627063810717,0.03501345012227786,0.5,0.0,0.2260536398467433,0.12857142857142856,0.25296866108634974,0.2529808222998302,0.0,0.5141028078848957,1.0,0.25252525252525254,0.0,0.16,0.05111877036222269,0.2323943661971831,0.16770186335403725,0.2697674418604651,0.0,0.15254237288135594,0.2796610169491525,0.2288135593220339,0.4915254237288136,0.0,0.05566037735849057,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
136470,Clark,Cobbley,Clark Cobbley,0.38960933373567297,0.4604870464441104,R2C 0M5,0.0,2016-03-30,2021-12-11,0.06628093106305472,0.3185888362107234,0.0,0.923611111111111,0.0,0.3275862068965517,0.3071428571428571,0.3539747111948379,0.3539637837968628,0.17657592136509143,0.5936965202509984,1.0,0.32323232323232326,0.0,0.0,0.04935962020818873,0.2323943661971831,0.05590062111801242,0.4232558139534884,0.2602739726027397,0.25146198830409355,0.19298245614035087,0.05263157894736842,0.5321637426900585,0.2222222222222222,0.009351927809680066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
309110,Krystle,Kuder,Krystle Kuder,0.03767991951405314,0.676108482215798,P5S 6R4,0.48165151378761967,2018-12-23,2021-12-31,0.06628497637974759,0.3186006605603122,0.04337430697111521,0.6944444444444444,1.0,0.3065134099616858,0.2571428571428571,0.2831013014269023,0.2830845142607887,0.0,0.6826952115700815,1.0,0.31313131313131315,0.0,0.01,0.0421907812083169,0.1619718309859155,0.35403726708074534,0.2372093023255814,0.19863013698630136,0.225,0.14375,0.35625,0.31875,0.18125,0.016771488469601678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
783515,Margareta,Marchesseault,Margareta Marchesseault,0.2158827247948043,0.7753893404254446,G1B 3L5,0.4342425060761545,2016-07-06,2020-05-23,0.06634249023012048,0.3187687200776468,0.048137517074156595,0.7638888888888888,0.0,0.13409961685823754,0.19285714285714284,0.09528134376647392,0.0952822610840072,0.36329158792340005,0.24637129999366167,1.0,0.10858585858585859,0.0,0.19,0.03245678637958671,0.1267605633802817,0.32298136645962733,0.0,0.0,0.38571428571428573,0.2571428571428571,0.7428571428571429,0.0,0.0,0.005742411812961444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
446886,Rana,Vergo,Rana Vergo,0.42062330601303666,0.3696425137673831,S6J 3G0,0.831017893399746,2020-06-01,2021-02-01,0.06634530436347205,0.3187769406862966,0.025154627938988844,0.5,0.0,0.26053639846743293,0.2642857142857143,0.24182562174233296,0.24182080799643546,0.3021904861604692,0.5146732585409141,1.0,0.25,0.0,0.1,0.04239933922663524,0.3098591549295775,0.0,0.22325581395348837,0.3013698630136986,0.27205882352941174,0.3235294117647059,0.0,0.35294117647058826,0.3235294117647059,0.06415094339622641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
571760,Chrystal,Amuso,Chrystal Amuso,0.46196166227566327,0.23664113960970345,T4V 1D4,0.28411398165651475,2015-07-08,2021-12-31,0.06635075674684074,0.3187928674555769,0.07357993671250311,0.9791666666666666,1.0,0.2911877394636015,0.25,0.2876524372314751,0.28763250795528306,0.07871571798248272,0.3064662259655716,1.0,0.29545454545454547,0.0,0.01,0.04512530536857058,0.29577464788732394,0.21118012422360247,0.17674418604651163,0.2602739726027397,0.23026315789473684,0.27631578947368424,0.2236842105263158,0.25,0.25,0.00744915461896594,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
148865,Hazel,Bacon,Hazel Bacon,0.03767991951405314,0.676108482215798,P1W 1K4,0.0,2020-12-20,2021-12-31,0.06641055708056179,0.3189674910390994,0.0,0.5277777777777778,1.0,0.13601532567049807,0.15714285714285714,0.09659653069485073,0.09658330001198326,0.0644822412124351,0.3907428535209482,1.0,0.12373737373737374,0.0,0.0,0.03244134591876475,0.06338028169014084,0.049689440993788817,0.13488372093023254,0.17123287671232876,0.30985915492957744,0.1267605633802817,0.11267605633802817,0.4084507042253521,0.352112676056338,0.022327044025157235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
952322,Verla,Paben,Verla Paben,0.3550807543234584,0.14495363380632398,V1E 4R6,0.26229983696902415,2019-11-15,2021-12-31,0.06642005478062335,0.31899521574472933,0.07975458370138258,0.6180555555555556,1.0,0.41570881226053635,0.2785714285714286,0.3566399871330847,0.35664667449419535,0.16545728028562456,0.5646790376161873,1.0,0.44949494949494956,0.0,0.0,0.039189162764549944,0.4154929577464789,0.40372670807453415,0.2186046511627907,0.3150684931506849,0.17972350230414746,0.271889400921659,0.2995391705069124,0.21658986175115208,0.2119815668202765,0.032754716981132075,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
